Categoria;Marca;Contenido;SubCategoria;Segmento;Variedad;Presentacion;Empaque;Codigo_SAP;Formato;Ambito;Pais;Rangos;Nombre_Tipo_Venta;Venta>1461
Papel toalla;NVA;1 Und;Otros;Economico;Otros;Otros;Otros;P203;Cluster3;Lima;Peru;Otros;Venta POS;1
Papel toalla;NVA;1 Und;Otros;Economico;Otros;Otros;Otros;P206;Cluster6;Lima;Peru;Otros;Venta POS;1
Papel toalla;NVA;1 Und;Otros;Economico;Otros;Otros;Otros;P207;Cluster6;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;1 Und;Otros;Economico;Otros;Otros;Otros;P208;Cluster6;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;1 Und;Otros;Economico;Otros;Otros;Otros;P215;Cluster6;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;1 Und;Otros;Economico;Otros;Otros;Otros;P216;Cluster6;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;1 Und;Otros;Economico;Otros;Otros;Otros;P219;Cluster6;Lima;Peru;Otros;Venta POS;1
Papel toalla;NVA;1 Und;Otros;Economico;Otros;Otros;Otros;P220;Cluster6;Provincias;Peru;Otros;Venta POS;0
Papel toalla;NVA;1 Und;Otros;Economico;Otros;Otros;Otros;P221;Cluster3;Provincias;Peru;Otros;Venta POS;0
Papel toalla;NVA;1 Und;Otros;Economico;Otros;Otros;Otros;P223;Cluster3;Provincias;Peru;Otros;Venta Ecommerce;0
Papel toalla;NVA;1 Und;Otros;Economico;Otros;Otros;Otros;P223;Cluster3;Provincias;Peru;Otros;Venta POS;1
Papel toalla;NVA;1 Und;Otros;Economico;Otros;Otros;Otros;P224;Cluster3;Lima;Peru;Otros;Venta Ecommerce;0
Papel toalla;NVA;1 Und;Otros;Economico;Otros;Otros;Otros;P224;Cluster3;Lima;Peru;Otros;Venta POS;1
Papel toalla;NVA;1 Und;Otros;Economico;Otros;Otros;Otros;P225;Cluster3;Provincias;Peru;Otros;Venta Ecommerce;0
Papel toalla;NVA;1 Und;Otros;Economico;Otros;Otros;Otros;P225;Cluster3;Provincias;Peru;Otros;Venta POS;1
Papel toalla;NVA;1 Und;Otros;Economico;Otros;Otros;Otros;P226;Cluster3;Provincias;Peru;Otros;Venta POS;1
Papel toalla;NVA;1 Und;Otros;Economico;Otros;Otros;Otros;P227;Cluster3;Lima;Peru;Otros;Venta Ecommerce;1
Papel toalla;NVA;1 Und;Otros;Economico;Otros;Otros;Otros;P227;Cluster3;Lima;Peru;Otros;Venta POS;1
Papel toalla;NVA;1 Und;Otros;Economico;Otros;Otros;Otros;P229;Cluster3;Lima;Peru;Otros;Venta POS;1
Papel toalla;NVA;1 Und;Otros;Economico;Otros;Otros;Otros;P231;Cluster3;Lima;Peru;Otros;Venta POS;1
Papel toalla;NVA;1 Und;Otros;Economico;Otros;Otros;Otros;P236;Cluster3;Provincias;Peru;Otros;Venta POS;1
Papel toalla;NVA;1 Und;Otros;Economico;Otros;Otros;Otros;P238;Cluster3;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;1 Und;Otros;Economico;Otros;Otros;Otros;P258;Cluster6;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;1 Und;Otros;Economico;Otros;Otros;Otros;P259;Cluster3;Provincias;Peru;Otros;Venta POS;1
Papel toalla;NVA;1 Und;Otros;Economico;Otros;Otros;Otros;P261;Cluster3;Lima;Peru;Otros;Venta POS;1
Papel toalla;NVA;1 Und;Otros;Economico;Otros;Otros;Otros;P262;Cluster3;Provincias;Peru;Otros;Venta Ecommerce;0
Papel toalla;NVA;1 Und;Otros;Economico;Otros;Otros;Otros;P262;Cluster3;Provincias;Peru;Otros;Venta POS;1
Papel toalla;NVA;1 Und;Otros;Economico;Otros;Otros;Otros;P291;Cluster3;Lima;Peru;Otros;Venta Ecommerce;0
Papel toalla;NVA;1 Und;Otros;Economico;Otros;Otros;Otros;P291;Cluster3;Lima;Peru;Otros;Venta POS;1
Papel toalla;NVA;1 Und;Otros;Economico;Otros;Otros;Otros;P333;Cluster3;Lima;Peru;Otros;Venta POS;1
Papel toalla;NVA;1 Und;Otros;Economico;Otros;Otros;Otros;P422;Cluster6;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;1 Und;Otros;Economico;Otros;Otros;Otros;P465;Cluster3;Lima;Peru;Otros;Venta Ecommerce;0
Papel toalla;NVA;1 Und;Otros;Economico;Otros;Otros;Otros;P465;Cluster3;Lima;Peru;Otros;Venta POS;1
Papel toalla;NVA;1 Und;Otros;Economico;Otros;Otros;Otros;P516;Cluster3;Provincias;Peru;Otros;Venta POS;1
Papel toalla;NVA;1 Und;Otros;Economico;Otros;Otros;Otros;P723;Cluster3;Lima;Peru;Otros;Venta Ecommerce;0
Papel toalla;NVA;1 Und;Otros;Economico;Otros;Otros;Otros;P723;Cluster3;Lima;Peru;Otros;Venta POS;1
Papel toalla;NVA;1 Und;Otros;Economico;Otros;Otros;Otros;P724;Cluster3;Provincias;Peru;Otros;Venta POS;1
Papel toalla;NVA;1 Und;Otros;Economico;Otros;Otros;Otros;P769;Cluster3;Provincias;Peru;Otros;Venta Ecommerce;0
Papel toalla;NVA;1 Und;Otros;Economico;Otros;Otros;Otros;P769;Cluster3;Provincias;Peru;Otros;Venta POS;1
Papel toalla;NVA;1 Und;Otros;Economico;Otros;Otros;Otros;SO02;Cluster3;Provincias;Peru;Otros;Venta POS;1
Papel toalla;NVA;1 Und;Otros;Economico;Otros;Otros;Otros;SO03;Cluster3;Provincias;Peru;Otros;Venta POS;1
Papel toalla;NVA;1 Und;Otros;Economico;Otros;Otros;Otros;SO04;Cluster3;Provincias;Peru;Otros;Venta POS;1
Papel toalla;NVA;1 Und;Otros;Economico;Otros;Otros;Otros;SO05;Cluster3;Provincias;Peru;Otros;Venta POS;1
Papel toalla;NVA;1 Und;Otros;Economico;Otros;Otros;Otros;V116;Cluster7;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;1 Und;Otros;Economico;Otros;Otros;Otros;X209;Cluster4;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;1 Und;Otros;Economico;Otros;Otros;Otros;X210;Cluster4;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;1 Und;Otros;Economico;Otros;Otros;Otros;Y448;Cluster1;Lima;Peru;Otros;Venta CNegocio;0
Papel toalla;NVA;1 Und;Otros;Economico;Otros;Otros;Otros;Y448;Cluster1;Lima;Peru;Otros;Venta Ecommerce;1
Papel toalla;NVA;1 Und;Otros;Economico;Otros;Otros;Otros;Y448;Cluster1;Lima;Peru;Otros;Venta POS;1
Papel toalla;NVA;1 Und;Otros;Economico;Otros;Otros;Otros;Y449;Cluster1;Provincias;Peru;Otros;Venta POS;1
Papel toalla;NVA;1 Und;Otros;Economico;Otros;Otros;Otros;Y509;Cluster1;Provincias;Peru;Otros;Venta CNegocio;0
Papel toalla;NVA;1 Und;Otros;Economico;Otros;Otros;Otros;Y509;Cluster1;Provincias;Peru;Otros;Venta POS;1
Papel toalla;NVA;1 Und;Otros;Economico;Otros;Otros;Otros;Y510;Cluster1;Provincias;Peru;Otros;Venta CNegocio;0
Papel toalla;NVA;1 Und;Otros;Economico;Otros;Otros;Otros;Y510;Cluster1;Provincias;Peru;Otros;Venta POS;1
Papel toalla;NVA;1 Und;Otros;Economico;Otros;Otros;Otros;Y511;Cluster1;Provincias;Peru;Otros;Venta CNegocio;0
Papel toalla;NVA;1 Und;Otros;Economico;Otros;Otros;Otros;Y511;Cluster1;Provincias;Peru;Otros;Venta POS;1
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M040;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M079;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M240;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M242;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M244;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M245;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M249;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M250;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M251;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M253;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M255;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M256;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M257;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M266;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M267;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M269;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M272;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M275;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M278;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M279;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M281;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M284;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M287;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M289;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M292;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M293;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M294;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M296;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M297;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M298;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M299;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M300;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M302;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M303;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M304;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M305;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M306;Cluster2;Lima;Peru;Otros;Venta POS;1
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M309;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M310;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M312;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M313;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M314;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M318;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M319;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M321;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M322;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M323;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M324;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M325;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M327;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M328;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M329;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M330;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M331;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M332;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M334;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M335;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M336;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M339;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M340;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M341;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M342;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M343;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M344;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M347;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M348;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M349;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M350;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M351;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M353;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M354;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M355;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M361;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M362;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M363;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M364;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M365;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M367;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M369;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M370;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M371;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M373;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M375;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M376;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M377;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M378;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M379;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M380;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M381;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M382;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M383;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M384;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M385;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M386;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M387;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M388;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M389;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M391;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M392;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M393;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M394;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M395;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M396;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M397;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M398;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M399;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M400;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M401;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M402;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M403;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M404;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M405;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M406;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M407;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M408;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M409;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M410;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M412;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M413;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M414;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M415;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M417;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M418;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M419;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M420;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M421;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M423;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M424;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M425;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M426;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M427;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M428;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M429;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M430;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M431;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M432;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M433;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M434;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M436;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M437;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M438;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M439;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M440;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M441;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M442;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M443;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M446;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M450;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M451;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M452;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M453;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M454;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M455;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M456;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M458;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;NVA;2 Und;Otros;Economico;Otros;Otros;Otros;M459;Cluster2;Lima;Peru;Otros;Venta POS;0
